type	time_s	freq_khz	amp_dbfs	pulse_ix	info_key	info_value
1	2.2818	0.0	-100.0	53		
1	2.2819	0.0	-100.0	53		
1	2.282	0.0	-100.0	53		
1	2.2821	42.6	-50.0	53		
1	2.2822	0.0	-100.0	53		
1	2.2823	0.0	-100.0	53		
1	2.2824	41.2	-48.0	53		
1	2.2825	41.8	-44.0	53		
1	2.2826	43.2	-43.0	53		
1	2.2827	43.5	-43.0	53		
1	2.2828	43.3	-45.0	53		
1	2.2829	40.6	-45.0	53		
1	2.283	40.3	-46.0	53		
1	2.2831	0.0	-100.0	53		
1	2.2832	44.6	-48.0	53		
1	2.2833	44.4	-45.0	53		
1	2.2834	43.4	-44.0	53		
1	2.2835	43.2	-43.0	53		
1	2.2836	43.0	-41.0	53		
1	2.2837	42.8	-39.0	53		
1	2.2838	43.4	-42.0	53		
1	2.2839	44.3	-45.0	53		
1	2.284	39.6	-49.0	53		
1	2.2841	39.0	-50.0	53		
1	2.2842	38.9	-50.0	53		
1	2.2843	0.0	-100.0	53		
1	2.2844	0.0	-100.0	53		
1	2.2845	46.3	-49.0	53		
1	2.2846	45.6	-47.0	53		
1	2.2847	41.2	-47.0	53		
1	2.2848	40.8	-47.0	53		
1	2.2849	40.5	-46.0	53		
1	2.285	40.3	-45.0	53		
1	2.2851	40.4	-44.0	53		
1	2.2852	40.4	-45.0	53		
1	2.2853	40.2	-48.0	53		
1	2.2854	40.0	-49.0	53		
1	2.2855	39.8	-49.0	53		
1	2.2856	39.5	-48.0	53		
1	2.2857	39.6	-47.0	53		
1	2.2858	40.4	-44.0	53		
1	2.2859	41.2	-43.0	53		
1	2.286	40.2	-46.0	53		
1	2.2861	39.0	-49.0	53		
1	2.2862	38.4	-50.0	53		
1	2.2863	38.3	-48.0	53		
1	2.2864	41.1	-46.0	53		
1	2.2865	41.7	-44.0	53		
1	2.2866	42.0	-45.0	53		
1	2.2867	44.1	-48.0	53		
1	2.2868	44.5	-48.0	53		
1	2.2869	44.2	-48.0	53		
1	2.287	40.2	-46.0	53		
1	2.2871	40.3	-42.0	53		
1	2.2872	40.2	-41.0	53		
1	2.2873	40.4	-42.0	53		
1	2.2874	42.7	-44.0	53		
1	2.2875	43.4	-44.0	53		
1	2.2876	43.2	-46.0	53		
1	2.2877	42.2	-48.0	53		
1	2.2878	39.8	-49.0	53		
1	2.2879	39.0	-50.0	53		
1	2.288	42.8	-50.0	53		
1	2.2881	42.6	-47.0	53		
1	2.2882	42.7	-45.0	53		
1	2.2883	44.5	-46.0	53		
1	2.2884	44.5	-46.0	53		
1	2.2885	42.6	-45.0	53		
1	2.2886	42.8	-44.0	53		
1	2.2887	43.2	-45.0	53		
1	2.2888	42.9	-47.0	53		
1	2.2889	41.6	-45.0	53		
1	2.289	41.1	-42.0	53		
1	2.2891	40.8	-41.0	53		
1	2.2892	40.9	-44.0	53		
1	2.2893	41.6	-48.0	53		
1	2.2894	0.0	-100.0	53		
1	2.2895	35.4	-49.0	53		
1	2.2896	0.0	-100.0	53		
1	2.2897	40.4	-47.0	53		
1	2.2898	40.2	-49.0	53		
1	2.2899	0.0	-100.0	53		
1	2.29	41.1	-49.0	53		
1	2.2901	40.4	-44.0	53		
1	2.2902	40.6	-43.0	53		
1	2.2903	41.0	-45.0	53		
1	2.2904	41.4	-50.0	53		
1	2.2905	0.0	-100.0	53		
1	2.2906	0.0	-100.0	53		
1	2.2907	0.0	-100.0	53		
1	2.2908	37.2	-50.0	53		
1	2.2909	38.5	-47.0	53		
1	2.291	41.0	-44.0	53		
1	2.2911	41.2	-44.0	53		
1	2.2912	41.4	-45.0	53		
1	2.2913	41.3	-45.0	53		
1	2.2914	40.7	-45.0	53		
1	2.2915	40.2	-44.0	53		
1	2.2916	39.8	-43.0	53		
1	2.2917	39.7	-46.0	53		
1	2.2918	40.6	-48.0	53		
1	2.2919	41.2	-46.0	53		
1	2.292	41.2	-45.0	53		
1	2.2921	41.3	-46.0	53		
1	2.2922	41.6	-49.0	53		
1	2.2923	41.5	-49.0	53		
1	2.2924	40.6	-48.0	53		
1	2.2925	40.1	-46.0	53		
1	2.2926	40.7	-45.0	53		
1	2.2927	41.9	-45.0	53		
1	2.2928	42.2	-46.0	53		
1	2.2929	42.6	-46.0	53		
1	2.293	42.8	-45.0	53		
1	2.2931	39.7	-44.0	53		
1	2.2932	39.8	-43.0	53		
1	2.2933	39.9	-45.0	53		
1	2.2934	40.0	-48.0	53		
1	2.2935	38.9	-48.0	53		
1	2.2936	38.6	-47.0	53		
1	2.2937	38.9	-48.0	53		
1	2.2938	0.0	-100.0	53		
1	2.2939	0.0	-100.0	53		
1	2.294	0.0	-100.0	53		
1	2.2941	0.0	-100.0	53		
1	2.2942	0.0	-100.0	53		
1	2.2943	38.7	-50.0	53		
1	2.2944	38.3	-47.0	53		
1	2.2945	38.3	-46.0	53		
1	2.2946	38.5	-47.0	53		
1	2.2947	39.2	-50.0	53		
1	2.2948	0.0	-100.0	53		
1	2.2949	0.0	-100.0	53		
1	2.295	40.6	-47.0	53		
1	2.2951	41.1	-45.0	53		
1	2.2952	41.6	-45.0	53		
1	2.2953	41.5	-47.0	53		
1	2.2954	41.0	-48.0	53		
1	2.2955	40.7	-47.0	53		
1	2.2956	40.6	-46.0	53		
1	2.2957	40.4	-45.0	53		
1	2.2958	40.3	-47.0	53		
1	2.2959	0.0	-100.0	53		
1	2.296	0.0	-100.0	53		
1	2.2961	0.0	-100.0	53		
1	2.2962	0.0	-100.0	53		
1	2.2963	0.0	-100.0	53		
1	2.2964	0.0	-100.0	53		
1	2.2965	0.0	-100.0	53		
1	2.2966	0.0	-100.0	53		
1	2.2967	0.0	-100.0	53		
1	2.2968	0.0	-100.0	53		
1	2.2969	0.0	-100.0	53		
1	2.297	0.0	-100.0	53		
1	2.2971	0.0	-100.0	53		
1	2.2972	0.0	-100.0	53		
1	2.2973	39.0	-49.0	53		
1	2.2974	39.1	-47.0	53		
1	2.2975	39.1	-46.0	53		
1	2.2976	38.9	-48.0	53		
1	2.2977	0.0	-100.0	53		
1	2.2978	42.7	-49.0	53		
1	2.2979	41.8	-49.0	53		
1	2.298	40.0	-47.0	53		
1	2.2981	40.0	-48.0	53		
1	2.2982	0.0	-100.0	53		
1	2.2983	40.0	-50.0	53		
1	2.2984	39.4	-47.0	53		
1	2.2985	38.7	-48.0	53		
1	2.2986	38.1	-49.0	53		
1	2.2987	38.5	-50.0	53		
1	2.2988	39.0	-50.0	53		
1	2.2989	38.8	-48.0	53		
1	2.299	38.8	-45.0	53		
1	2.2991	38.9	-43.0	53		
1	2.2992	38.8	-45.0	53		
1	2.2993	38.2	-50.0	53		
1	2.2994	0.0	-100.0	53		
1	2.2995	0.0	-100.0	53		
1	2.2996	39.9	-50.0	53		
1	2.2997	0.0	-100.0	53		
1	2.2998	0.0	-100.0	53		
1	2.2999	0.0	-100.0	53		
1	2.3	0.0	-100.0	53		
1	2.3001	0.0	-100.0	53		
1	2.3002	0.0	-100.0	53		
1	2.3003	0.0	-100.0	53		
1	2.3004	0.0	-100.0	53		
1	2.3005	39.7	-49.0	53		
1	2.3006	0.0	-100.0	53		
1	2.3007	0.0	-100.0	53		
1	2.3008	0.0	-100.0	53		
1	2.3009	0.0	-100.0	53		
1	2.301	0.0	-100.0	53		
1	2.3011	0.0	-100.0	53		
1	2.3012	0.0	-100.0	53		
1	2.3013	0.0	-100.0	53		
1	2.3014	40.1	-50.0	53		
1	2.3015	40.3	-48.0	53		
1	2.3016	40.4	-50.0	53		
1	2.3017	0.0	-100.0	53		
1	2.3018	0.0	-100.0	53		
1	2.3019	0.0	-100.0	53		
1	2.302	0.0	-100.0	53		
1	2.3021	0.0	-100.0	53		
1	2.3022	0.0	-100.0	53		
1	2.3023	0.0	-100.0	53		
1	2.3024	0.0	-100.0	53		
1	2.3025	0.0	-100.0	53		
1	2.3026	0.0	-100.0	53		
1	2.3027	0.0	-100.0	53		
1	2.3028	0.0	-100.0	53		
1	2.3029	0.0	-100.0	53		
1	2.303	0.0	-100.0	53		
1	2.3031	0.0	-100.0	53		
1	2.3032	0.0	-100.0	53		
1	2.3033	0.0	-100.0	53		
1	2.3034	0.0	-100.0	53		
1	2.3035	0.0	-100.0	53		
1	2.3628	95.9	-50.0	54		
1	2.3629	94.6	-49.0	54		
1	2.363	87.6	-50.0	54		
1	2.3631	85.6	-45.0	54		
1	2.3632	84.2	-43.0	54		
1	2.3633	82.6	-43.0	54		
1	2.3634	81.5	-46.0	54		
1	2.3635	74.2	-43.0	54		
1	2.3636	72.8	-38.0	54		
1	2.3637	71.5	-35.0	54		
1	2.3638	70.0	-34.0	54		
1	2.3639	68.5	-35.0	54		
1	2.364	67.3	-39.0	54		
1	2.3641	61.7	-36.0	54		
1	2.3642	60.8	-30.0	54		
1	2.3643	59.7	-27.0	54		
1	2.3644	58.4	-26.0	54		
1	2.3645	57.1	-25.0	54		
1	2.3646	55.8	-25.0	54		
1	2.3647	54.6	-25.0	54		
1	2.3648	53.7	-26.0	54		
1	2.3649	52.9	-27.0	54		
1	2.365	52.2	-28.0	54		
1	2.3651	51.0	-31.0	54		
1	2.3652	49.6	-32.0	54		
1	2.3653	48.8	-30.0	54		
1	2.3654	48.2	-28.0	54		
1	2.3655	47.6	-25.0	54		
1	2.3656	46.9	-23.0	54		
1	2.3657	46.1	-21.0	54		
1	2.3658	45.4	-19.0	54		
1	2.3659	44.7	-18.0	54		
1	2.366	44.0	-16.0	54		
1	2.3661	43.4	-15.0	54		
1	2.3662	42.9	-15.0	54		
1	2.3663	42.4	-14.0	54		
1	2.3664	41.8	-15.0	54		
1	2.3665	41.2	-15.0	54		
1	2.3666	40.7	-16.0	54		
1	2.3667	40.3	-16.0	54		
1	2.3668	39.9	-17.0	54		
1	2.3669	39.4	-18.0	54		
1	2.367	38.7	-20.0	54		
1	2.3671	38.2	-21.0	54		
1	2.3672	37.6	-22.0	54		
1	2.3673	36.7	-25.0	54		
1	2.3674	34.8	-26.0	54		
1	2.3675	33.8	-25.0	54		
1	2.3676	32.8	-26.0	54		
1	2.3677	31.9	-31.0	54		
1	2.3678	28.3	-37.0	54		
1	2.3679	26.1	-43.0	54		
1	2.368	24.9	-48.0	54		
1	2.3681	0.0	-100.0	54		
1	2.3682	0.0	-100.0	54		
1	2.3683	0.0	-100.0	54		
1	2.3684	0.0	-100.0	54		
1	2.3685	0.0	-100.0	54		
1	2.3686	44.3	-50.0	54		
1	2.3687	43.2	-50.0	54		
1	2.3688	42.6	-49.0	54		
1	2.3689	42.6	-49.0	54		
1	2.369	0.0	-100.0	54		
1	2.3691	0.0	-100.0	54		
1	2.3692	0.0	-100.0	54		
1	2.3693	40.4	-47.0	54		
1	2.3694	40.6	-44.0	54		
1	2.3695	40.9	-43.0	54		
1	2.3696	41.3	-46.0	54		
1	2.3697	44.4	-50.0	54		
1	2.3698	44.7	-49.0	54		
1	2.3699	44.7	-49.0	54		
1	2.37	45.4	-50.0	54		
1	2.3701	39.0	-50.0	54		
1	2.3702	38.9	-45.0	54		
1	2.3703	38.8	-43.0	54		
1	2.3704	38.9	-42.0	54		
1	2.3705	39.2	-44.0	54		
1	2.3706	41.1	-47.0	54		
1	2.3707	36.9	-47.0	54		
1	2.3708	37.1	-46.0	54		
1	2.3709	43.2	-47.0	54		
1	2.371	42.3	-46.0	54		
1	2.3711	41.8	-45.0	54		
1	2.3712	41.8	-46.0	54		
1	2.3713	41.2	-48.0	54		
1	2.3714	38.5	-46.0	54		
1	2.3715	38.6	-45.0	54		
1	2.3716	42.2	-48.0	54		
1	2.3717	0.0	-100.0	54		
1	2.3718	45.2	-50.0	54		
1	2.3719	40.9	-49.0	54		
1	2.372	40.9	-48.0	54		
1	2.3721	37.0	-48.0	54		
1	2.3722	37.5	-46.0	54		
1	2.3723	37.1	-46.0	54		
1	2.3724	37.0	-45.0	54		
1	2.3725	38.0	-44.0	54		
1	2.3726	38.2	-43.0	54		
1	2.3727	38.0	-42.0	54		
1	2.3728	38.3	-41.0	54		
1	2.3729	38.5	-41.0	54		
1	2.373	38.7	-42.0	54		
1	2.3731	39.1	-44.0	54		
1	2.3732	38.9	-48.0	54		
1	2.3733	38.7	-50.0	54		
1	2.3734	38.9	-47.0	54		
1	2.3735	38.5	-44.0	54		
1	2.3736	38.2	-43.0	54		
1	2.3737	37.8	-43.0	54		
1	2.3738	37.1	-44.0	54		
1	2.3739	36.2	-44.0	54		
1	2.374	36.1	-44.0	54		
1	2.3741	39.8	-45.0	54		
1	2.3742	39.6	-43.0	54		
1	2.3743	39.8	-44.0	54		
1	2.3744	39.6	-43.0	54		
1	2.3745	40.0	-41.0	54		
1	2.3746	41.7	-40.0	54		
1	2.3747	43.3	-39.0	54		
1	2.3748	43.8	-38.0	54		
1	2.3749	43.4	-37.0	54		
1	2.375	42.8	-35.0	54		
1	2.3751	42.8	-34.0	54		
1	2.3752	42.4	-35.0	54		
1	2.3753	41.2	-36.0	54		
1	2.3754	40.8	-39.0	54		
1	2.3755	41.4	-42.0	54		
1	2.3756	42.7	-44.0	54		
1	2.3757	43.2	-43.0	54		
1	2.3758	42.7	-41.0	54		
1	2.3759	42.0	-39.0	54		
1	2.376	41.1	-39.0	54		
1	2.3761	39.9	-41.0	54		
1	2.3762	36.0	-41.0	54		
1	2.3763	38.8	-40.0	54		
1	2.3764	39.2	-41.0	54		
1	2.3765	39.0	-41.0	54		
1	2.3766	38.0	-42.0	54		
1	2.3767	37.7	-45.0	54		
1	2.3768	46.6	-48.0	54		
1	2.3769	46.5	-46.0	54		
1	2.377	46.2	-47.0	54		
1	2.3771	33.5	-48.0	54		
1	2.3772	34.0	-45.0	54		
1	2.3773	33.8	-44.0	54		
1	2.3774	38.5	-45.0	54		
1	2.3775	37.1	-45.0	54		
1	2.3776	40.8	-44.0	54		
1	2.3777	40.1	-43.0	54		
1	2.3778	39.0	-42.0	54		
1	2.3779	38.8	-44.0	54		
1	2.378	38.9	-43.0	54		
1	2.3781	39.0	-42.0	54		
1	2.3782	39.1	-42.0	54		
1	2.3783	40.3	-43.0	54		
1	2.3784	42.3	-42.0	54		
1	2.3785	43.1	-42.0	54		
1	2.3786	43.2	-43.0	54		
1	2.3787	37.6	-44.0	54		
1	2.3788	36.9	-45.0	54		
1	2.3789	36.9	-45.0	54		
1	2.379	38.4	-46.0	54		
1	2.3791	39.3	-45.0	54		
1	2.3792	40.3	-43.0	54		
1	2.3793	41.0	-40.0	54		
1	2.3794	40.6	-40.0	54		
1	2.3795	40.0	-42.0	54		
1	2.3796	40.0	-45.0	54		
1	2.3797	41.0	-48.0	54		
1	2.3798	42.8	-46.0	54		
1	2.3799	36.9	-44.0	54		
1	2.38	36.9	-45.0	54		
1	2.3801	44.0	-48.0	54		
1	2.3802	44.0	-45.0	54		
1	2.3803	44.1	-44.0	54		
1	2.3804	38.0	-44.0	54		
1	2.3805	37.0	-42.0	54		
1	2.3806	36.2	-41.0	54		
1	2.3807	35.0	-43.0	54		
1	2.3808	38.2	-43.0	54		
1	2.3809	37.8	-40.0	54		
1	2.381	38.1	-39.0	54		
1	2.3811	38.5	-40.0	54		
1	2.3812	38.7	-42.0	54		
1	2.3813	39.8	-44.0	54		
1	2.3814	34.8	-44.0	54		
1	2.3815	34.6	-44.0	54		
1	2.3816	34.4	-46.0	54		
1	2.3817	40.9	-47.0	54		
1	2.3818	39.0	-47.0	54		
1	2.3819	37.8	-44.0	54		
1	2.382	37.2	-39.0	54		
1	2.3821	37.6	-36.0	54		
1	2.3822	38.9	-37.0	54		
1	2.3823	39.7	-39.0	54		
1	2.3824	39.8	-41.0	54		
1	2.3825	39.9	-44.0	54		
1	2.3826	40.5	-46.0	54		
1	2.3827	40.5	-46.0	54		
1	2.3828	39.0	-47.0	54		
1	2.3829	37.6	-45.0	54		
1	2.383	37.8	-45.0	54		
1	2.3831	37.7	-46.0	54		
1	2.3832	37.3	-46.0	54		
1	2.3833	40.8	-47.0	54		
1	2.3834	40.2	-45.0	54		
1	2.3835	40.1	-46.0	54		
1	2.3836	40.6	-47.0	54		
1	2.3837	41.0	-45.0	54		
1	2.3838	41.4	-42.0	54		
1	2.3839	41.9	-42.0	54		
1	2.384	41.9	-45.0	54		
1	2.3841	41.0	-46.0	54		
1	2.3842	41.3	-43.0	54		
1	2.3843	42.0	-41.0	54		
1	2.3844	42.7	-42.0	54		
1	2.3845	39.9	-43.0	54		
1	2.3846	39.8	-43.0	54		
1	2.3847	39.8	-44.0	54		
1	2.3848	39.8	-46.0	54		
1	2.3849	42.2	-47.0	54		
1	2.385	42.4	-46.0	54		
1	2.3851	42.4	-47.0	54		
1	2.3852	37.6	-46.0	54		
1	2.3853	39.1	-45.0	54		
1	2.3854	39.6	-43.0	54		
1	2.3855	39.4	-42.0	54		
1	2.3856	38.8	-42.0	54		
1	2.3857	38.3	-42.0	54		
1	2.3858	37.5	-42.0	54		
1	2.3859	36.7	-42.0	54		
1	2.386	36.3	-40.0	54		
1	2.3861	36.5	-39.0	54		
1	2.3862	37.0	-39.0	54		
1	2.3863	38.8	-41.0	54		
1	2.3864	39.5	-41.0	54		
1	2.3865	39.9	-41.0	54		
1	2.3866	40.7	-43.0	54		
1	2.3867	41.1	-46.0	54		
1	2.3868	36.8	-46.0	54		
1	2.3869	38.1	-42.0	54		
1	2.387	38.6	-40.0	54		
1	2.3871	38.8	-41.0	54		
1	2.3872	39.9	-44.0	54		
1	2.3873	41.1	-44.0	54		
1	2.3874	36.3	-44.0	54		
1	2.3875	39.6	-44.0	54		
1	2.3876	35.7	-43.0	54		
1	2.3877	36.2	-42.0	54		
1	2.3878	36.1	-43.0	54		
1	2.3879	36.3	-45.0	54		
1	2.388	39.5	-43.0	54		
1	2.3881	39.7	-42.0	54		
1	2.3882	39.4	-45.0	54		
1	2.3883	37.6	-48.0	54		
1	2.3884	37.5	-48.0	54		
1	2.3885	38.2	-48.0	54		
1	2.3886	40.0	-50.0	54		
1	2.3887	40.6	-49.0	54		
1	2.3888	40.2	-47.0	54		
1	2.3889	39.8	-45.0	54		
1	2.389	39.8	-47.0	54		
1	2.3891	39.5	-47.0	54		
1	2.3892	38.8	-45.0	54		
1	2.3893	38.6	-44.0	54		
1	2.3894	38.9	-44.0	54		
1	2.3895	39.2	-46.0	54		
1	2.3896	39.6	-48.0	54		
1	2.3897	40.3	-49.0	54		
1	2.3898	40.3	-49.0	54		
1	2.3899	0.0	-100.0	54		
1	2.39	0.0	-100.0	54		
1	2.3901	0.0	-100.0	54		
1	2.3902	0.0	-100.0	54		
1	2.3903	0.0	-100.0	54		
1	2.3904	37.0	-49.0	54		
1	2.3905	37.8	-49.0	54		
1	2.3906	37.8	-49.0	54		
1	2.3907	37.6	-50.0	54		
1	2.3908	0.0	-100.0	54		
1	2.3909	0.0	-100.0	54		
1	2.391	0.0	-100.0	54		
1	2.3911	0.0	-100.0	54		
1	2.3912	0.0	-100.0	54		
1	2.3913	38.4	-47.0	54		
1	2.3914	38.8	-45.0	54		
1	2.3915	39.4	-45.0	54		
1	2.3916	39.4	-47.0	54		
1	2.3917	39.1	-49.0	54		
1	2.3918	0.0	-100.0	54		
1	2.3919	40.0	-49.0	54		
1	2.392	41.2	-50.0	54		
1	2.3921	36.8	-49.0	54		
1	2.3922	37.1	-47.0	54		
1	2.3923	37.4	-47.0	54		
1	2.3924	37.7	-47.0	54		
1	2.3925	38.1	-48.0	54		
1	2.3926	0.0	-100.0	54		
1	2.3927	0.0	-100.0	54		
1	2.3928	0.0	-100.0	54		
1	2.3929	0.0	-100.0	54		
1	2.393	0.0	-100.0	54		
1	2.3931	0.0	-100.0	54		
1	2.3932	0.0	-100.0	54		
1	2.3933	0.0	-100.0	54		
1	2.3934	0.0	-100.0	54		
1	2.3935	0.0	-100.0	54		
1	2.3936	0.0	-100.0	54		
1	2.3937	0.0	-100.0	54		
1	2.3938	0.0	-100.0	54		
1	2.3939	0.0	-100.0	54		
1	2.394	0.0	-100.0	54		
1	2.3941	0.0	-100.0	54		
1	2.3942	0.0	-100.0	54		
1	2.3943	0.0	-100.0	54		
1	2.3944	0.0	-100.0	54		
1	2.4459	93.2	-47.0	55		
1	2.446	88.1	-47.0	55		
1	2.4461	85.1	-43.0	55		
1	2.4462	83.5	-39.0	55		
1	2.4463	81.9	-37.0	55		
1	2.4464	80.9	-38.0	55		
1	2.4465	75.1	-40.0	55		
1	2.4466	72.5	-35.0	55		
1	2.4467	71.1	-30.0	55		
1	2.4468	70.0	-28.0	55		
1	2.4469	68.4	-28.0	55		
1	2.447	66.6	-29.0	55		
1	2.4471	65.1	-32.0	55		
1	2.4472	60.5	-35.0	55		
1	2.4473	59.2	-30.0	55		
1	2.4474	58.4	-26.0	55		
1	2.4475	57.4	-24.0	55		
1	2.4476	56.2	-23.0	55		
1	2.4477	55.1	-21.0	55		
1	2.4478	54.1	-20.0	55		
1	2.4479	53.2	-20.0	55		
1	2.448	52.4	-20.0	55		
1	2.4481	51.6	-21.0	55		
1	2.4482	50.7	-23.0	55		
1	2.4483	49.7	-25.0	55		
1	2.4484	48.5	-26.0	55		
1	2.4485	47.7	-24.0	55		
1	2.4486	47.0	-22.0	55		
1	2.4487	46.3	-19.0	55		
1	2.4488	45.6	-17.0	55		
1	2.4489	45.0	-15.0	55		
1	2.449	44.4	-13.0	55		
1	2.4491	43.8	-12.0	55		
1	2.4492	43.3	-10.0	55		
1	2.4493	42.8	-9.0	55		
1	2.4494	42.3	-9.0	55		
1	2.4495	41.7	-9.0	55		
1	2.4496	41.1	-9.0	55		
1	2.4497	40.6	-9.0	55		
1	2.4498	40.2	-10.0	55		
1	2.4499	39.7	-11.0	55		
1	2.45	39.2	-12.0	55		
1	2.4501	38.6	-13.0	55		
1	2.4502	38.0	-15.0	55		
1	2.4503	37.5	-18.0	55		
1	2.4504	37.3	-22.0	55		
1	2.4505	33.2	-28.0	55		
1	2.4506	31.9	-28.0	55		
1	2.4507	30.5	-31.0	55		
1	2.4508	29.1	-35.0	55		
1	2.4509	29.0	-42.0	55		
1	2.451	29.9	-50.0	55		
1	2.4511	0.0	-100.0	55		
1	2.4512	0.0	-100.0	55		
1	2.4513	39.1	-50.0	55		
1	2.4514	0.0	-100.0	55		
1	2.4515	0.0	-100.0	55		
1	2.4516	0.0	-100.0	55		
1	2.4517	0.0	-100.0	55		
1	2.4518	0.0	-100.0	55		
1	2.4519	0.0	-100.0	55		
1	2.452	0.0	-100.0	55		
1	2.4521	0.0	-100.0	55		
1	2.4522	0.0	-100.0	55		
1	2.4523	0.0	-100.0	55		
1	2.4524	0.0	-100.0	55		
1	2.4525	0.0	-100.0	55		
1	2.4526	0.0	-100.0	55		
1	2.4527	0.0	-100.0	55		
1	2.4528	0.0	-100.0	55		
1	2.4529	0.0	-100.0	55		
1	2.453	0.0	-100.0	55		
1	2.4531	0.0	-100.0	55		
1	2.4532	0.0	-100.0	55		
1	2.4537	40.5	-48.0	56		
1	2.4538	40.0	-46.0	56		
1	2.4539	42.2	-47.0	56		
1	2.454	42.4	-49.0	56		
1	2.4541	0.0	-100.0	56		
1	2.4542	40.3	-48.0	56		
1	2.4543	40.3	-47.0	56		
1	2.4544	40.4	-45.0	56		
1	2.4545	39.9	-46.0	56		
1	2.4546	39.2	-47.0	56		
1	2.4547	38.9	-49.0	56		
1	2.4548	38.6	-48.0	56		
1	2.4549	38.9	-48.0	56		
1	2.455	39.3	-48.0	56		
1	2.4551	39.7	-48.0	56		
1	2.4552	39.7	-48.0	56		
1	2.4553	39.6	-48.0	56		
1	2.4554	39.4	-50.0	56		
1	2.4555	0.0	-100.0	56		
1	2.4556	0.0	-100.0	56		
1	2.4557	0.0	-100.0	56		
1	2.4558	41.1	-50.0	56		
1	2.4559	41.5	-49.0	56		
1	2.456	41.2	-50.0	56		
1	2.4561	0.0	-100.0	56		
1	2.4562	0.0	-100.0	56		
1	2.4563	0.0	-100.0	56		
1	2.4564	0.0	-100.0	56		
1	2.4565	41.0	-49.0	56		
1	2.4566	41.4	-47.0	56		
1	2.4567	40.8	-45.0	56		
1	2.4568	39.4	-44.0	56		
1	2.4569	38.2	-46.0	56		
1	2.457	37.5	-48.0	56		
1	2.4571	37.8	-48.0	56		
1	2.4572	38.3	-45.0	56		
1	2.4573	38.4	-43.0	56		
1	2.4574	38.6	-44.0	56		
1	2.4575	39.7	-48.0	56		
1	2.4576	0.0	-100.0	56		
1	2.4577	0.0	-100.0	56		
1	2.4578	0.0	-100.0	56		
1	2.4579	41.3	-47.0	56		
1	2.458	40.2	-44.0	56		
1	2.4581	39.8	-42.0	56		
1	2.4582	39.6	-42.0	56		
1	2.4583	39.6	-45.0	56		
1	2.4584	39.3	-49.0	56		
1	2.4585	0.0	-100.0	56		
1	2.4586	43.4	-50.0	56		
1	2.4587	43.2	-47.0	56		
1	2.4588	41.5	-46.0	56		
1	2.4589	41.2	-44.0	56		
1	2.459	40.4	-43.0	56		
1	2.4591	39.7	-40.0	56		
1	2.4592	39.9	-38.0	56		
1	2.4593	40.6	-38.0	56		
1	2.4594	40.9	-40.0	56		
1	2.4595	40.5	-44.0	56		
1	2.4596	40.3	-45.0	56		
1	2.4597	40.0	-43.0	56		
1	2.4598	39.9	-43.0	56		
1	2.4599	40.4	-44.0	56		
1	2.46	40.6	-45.0	56		
1	2.4601	40.6	-47.0	56		
1	2.4602	36.2	-44.0	56		
1	2.4603	37.1	-41.0	56		
1	2.4604	38.1	-40.0	56		
1	2.4605	38.5	-42.0	56		
1	2.4606	40.9	-46.0	56		
1	2.4607	35.7	-49.0	56		
1	2.4608	44.9	-50.0	56		
1	2.4609	45.2	-49.0	56		
1	2.461	0.0	-100.0	56		
1	2.4611	0.0	-100.0	56		
1	2.4612	40.2	-49.0	56		
1	2.4613	39.8	-43.0	56		
1	2.4614	39.7	-41.0	56		
1	2.4615	40.0	-42.0	56		
1	2.4616	40.0	-44.0	56		
1	2.4617	40.5	-46.0	56		
1	2.4618	41.1	-46.0	56		
1	2.4619	40.7	-45.0	56		
1	2.462	41.1	-45.0	56		
1	2.4621	41.4	-47.0	56		
1	2.4622	39.9	-49.0	56		
1	2.4623	38.7	-47.0	56		
1	2.4624	36.4	-48.0	56		
1	2.4625	35.8	-47.0	56		
1	2.4626	42.0	-43.0	56		
1	2.4627	41.6	-40.0	56		
1	2.4628	41.7	-40.0	56		
1	2.4629	42.7	-42.0	56		
1	2.463	43.4	-43.0	56		
1	2.4631	43.4	-45.0	56		
1	2.4632	43.4	-46.0	56		
1	2.4633	43.0	-47.0	56		
1	2.4634	41.0	-45.0	56		
1	2.4635	38.9	-45.0	56		
1	2.4636	38.7	-45.0	56		
1	2.4637	39.5	-46.0	56		
1	2.4638	40.1	-45.0	56		
1	2.4639	39.5	-46.0	56		
1	2.464	37.7	-46.0	56		
1	2.4641	43.0	-47.0	56		
1	2.4642	44.1	-47.0	56		
1	2.4643	44.4	-49.0	56		
1	2.4644	0.0	-100.0	56		
1	2.4645	0.0	-100.0	56		
1	2.4646	0.0	-100.0	56		
1	2.4647	0.0	-100.0	56		
1	2.4648	39.7	-47.0	56		
1	2.4649	39.8	-44.0	56		
1	2.465	40.8	-45.0	56		
1	2.4651	41.8	-46.0	56		
1	2.4652	0.0	-100.0	56		
1	2.4653	38.3	-47.0	56		
1	2.4654	38.3	-45.0	56		
1	2.4655	38.1	-44.0	56		
1	2.4656	38.4	-45.0	56		
1	2.4657	38.9	-45.0	56		
1	2.4658	38.6	-44.0	56		
1	2.4659	38.2	-46.0	56		
1	2.466	37.7	-48.0	56		
1	2.4661	0.0	-100.0	56		
1	2.4662	0.0	-100.0	56		
1	2.4663	0.0	-100.0	56		
1	2.4664	0.0	-100.0	56		
1	2.4665	0.0	-100.0	56		
